0.000994021 0.00697183 87.5204 87.5204
0.00557917 0.00288495 34.084 34.084
0.00272191 0.00580547 68.0795 68.0795
0.00734101 0.00141766 16.1856 16.1856
0.00473185 0.00355318 42.8862 42.8862
0.00556329 0.00289657 34.2386 34.2386
0.00686044 0.00197324 22.3374 22.3374
0.00214346 0.00663132 75.5715 75.5715
0.00713454 0.00107958 13.1428 13.1428
0.00489549 0.00341513 41.0931 41.0931
0.00197093 0.00686342 77.6892 77.6892
0.00684373 0.00198615 22.4932 22.4932
0.00152394 0.00730279 82.7339 82.7339
0.00215049 0.00662154 75.4838 75.4838
0.00068005 0.00582401 89.5431 89.5431
0.0031939 0.00517027 61.8138 61.8138
0.00210906 0.00667892 75.9997 75.9997
0.00486939 0.00343681 41.3759 41.3759
0.00301191 0.00540773 64.2268 64.2268
0.00585282 0.00268834 31.4747 31.4747
0.000471631 0.00449077 90.4948 90.4948
0.00256021 0.00603532 70.2138 70.2138
0.000398693 0.0039118 90.7495 90.7495
0.00727253 0.00119304 14.0926 14.0926
0.00574764 0.000665696 10.3797 10.3797
0.00704296 0.00182328 20.564 20.564
0.00491237 0.00340117 40.9107 40.9107
0.00620076 0.0024452 28.2811 28.2811
0.00734454 0.00135252 15.5512 15.5512
0.00551772 0.000624811 10.1718 10.1718
0.00376886 0.00448796 54.3539 54.3539
0.00666918 0.000881869 11.6786 11.6786
0.00541997 0.00300273 35.6501 35.6501
0.00589935 0.00265549 31.0404 31.0404
0.00716315 0.00170858 19.2585 19.2585
0.00258175 0.00600446 69.9305 69.9305
0.00358724 0.00469239 56.6732 56.6732
0.00569263 0.00280263 32.9901 32.9901
0.00378823 0.00446675 54.1091 54.1091
0.00323959 0.00511225 61.2103 61.2103
0.00291784 0.00553433 65.4774 65.4774
0.0049594 0.00336255 40.4053 40.4053
0.00218128 0.00657843 75.0978 75.0978
0.00357598 0.0047054 56.8183 56.8183
0.00662365 0.00214897 24.496 24.496
0.00232684 0.00637123 73.2479 73.2479
0.00631667 0.00236478 27.2391 27.2391
0.00349609 0.000350113 9.1027 9.1027
0.00676364 0.00204675 23.2308 23.2308
0.00151177 0.00730898 82.8601 82.8601
0.00579991 0.00272587 31.9717 31.9717
0.00686096 0.00197284 22.3326 22.3326
0.00320395 0.00515745 61.6809 61.6809
0.00586849 0.00267726 31.3282 31.3282
0.006252 0.00240966 27.8194 27.8194
0.00307003 0.00533081 63.4549 63.4549
0.00469589 0.00358421 43.2865 43.2865
0.00332208 0.00500918 60.1244 60.1244
0.00148552 0.00732081 83.1302 83.1302
0.00410082 0.00413915 50.232 50.232
0.00320323 0.00515837 61.6904 61.6904
0.00444934 0.0038042 46.0911 46.0911
0.00385214 0.00439752 53.3048 53.3048
0.000818518 0.00644802 88.7347 88.7347
0.00268821 0.00585301 68.5258 68.5258
0.00303218 0.00538079 63.9575 63.9575
0.00278278 0.00572025 67.2722 67.2722
0.00560783 0.00286404 33.806 33.806
0.000878646 0.00665884 88.3419 88.3419
0.00601316 0.00257568 29.9883 29.9883
0.00113391 0.00721084 86.4106 86.4106
0.0031476 0.00522972 62.4263 62.4263
0.00319586 0.00516776 61.7878 61.7878
0.0025677 0.00602459 70.1154 70.1154
0.00624842 0.00241214 27.8516 27.8516
0.00197185 0.00686223 77.6781 77.6781
0.00395922 0.00428416 51.9702 51.9702
0.00441544 0.00383549 46.485 46.485
0.0019304 0.0069149 78.175 78.175
0.00283375 0.00564953 66.5952 66.5952
0.0051928 0.00317629 37.9521 37.9521
0.00720463 0.00166304 18.7537 18.7537
0.00174579 0.00712644 80.322 80.322
0.000300145 0.00304537 91.0273 91.0273
0.00486017 0.0034445 41.4761 41.4761
0.00732542 0.00147374 16.7485 16.7485
0.00309759 0.00529468 63.0892 63.0892
0.00209637 0.00669633 76.1569 76.1569
0.00270775 0.00582542 68.2671 68.2671
0.00373159 0.0045291 54.8264 54.8264
0.00548601 0.00295352 34.9958 34.9958
0.00513372 0.00322262 38.5645 38.5645
0.0045316 0.00047706 9.52457 9.52457
0.00180075 0.00706813 79.6949 79.6949
0.00539429 0.00302201 35.9062 35.9062
0.00261865 0.00595177 69.4446 69.4446
0.00393591 0.00430856 52.2594 52.2594
0.0067181 0.000897546 11.7854 11.7854
0.00674954 0.000908018 11.8577 11.8577
0.00418543 0.00405505 49.2083 49.2083
0.00567406 0.00281602 33.1679 33.1679
0.000657341 0.00570216 89.6625 89.6625
0.00707408 0.00179533 20.2416 20.2416
0.00114115 0.00721954 86.35 86.35
0.00269885 0.00583797 68.3849 68.3849
0.00504571 0.00329265 39.4875 39.4875
0.00237443 0.00630277 72.6351 72.6351
0.00612553 0.00249742 28.9621 28.9621
0.00199761 0.00682877 77.3667 77.3667
0.00337602 0.00494294 59.4171 59.4171
0.00106762 0.00711502 86.9516 86.9516
0.00668703 0.00210316 23.9259 23.9259
0.00260951 0.00596479 69.565 69.565
0.00211865 0.0066657 75.8806 75.8806
0.00672745 0.00207356 23.5602 23.5602
0.00712901 0.00174326 19.6482 19.6482
0.00139632 0.00734399 84.0233 84.0233
0.0019414 0.00690107 78.0436 78.0436
0.00103611 0.00705871 87.1993 87.1993
0.00326332 0.00508238 60.8974 60.8974
0.00486009 0.00344457 41.4771 41.4771
0.005925 0.00263744 30.8021 30.8021
0.000363958 0.00361691 90.8562 90.8562
0.00477618 0.00351528 42.3959 42.3959
0.0071762 0.00169472 19.104 19.104
0.00544822 0.00298162 35.3694 35.3694
0.0070543 0.00181321 20.4475 20.4475
0.0031226 0.0052621 62.7576 62.7576
0.00513521 0.00322145 38.549 38.549
0.00671209 0.00208485 23.6994 23.6994
0.0070421 0.00182404 20.5729 20.5729
0.00309593 0.00529685 63.1112 63.1112
0.00689962 0.00194255 21.9689 21.9689
0.0057748 0.00274375 32.2087 32.2087
0.00347942 0.00481853 58.0682 58.0682
0.00161689 0.00724234 81.7481 81.7481
0.00309749 0.00529481 63.0905 63.0905
0.00506251 0.00327918 39.3102 39.3102
0.00715812 0.00171383 19.3172 19.3172
0.00419741 0.00404328 49.0642 49.0642
0.000562166 0.00512931 90.1216 90.1216
0.00732754 0.00128053 14.8758 14.8758
0.00300005 0.00542355 64.3843 64.3843
0.00270575 0.00582824 68.2936 68.2936
0.00157936 0.00726941 82.1506 82.1506
0.00183155 0.00703355 79.3388 79.3388
0.00183179 0.00703328 79.336 79.336
0.00220644 0.00654299 74.781 74.781
0.00287933 0.00558685 65.9894 65.9894
0.00217774 0.00658341 75.1423 75.1423
0.00460701 0.00366202 44.2854 44.2854
0.00734281 0.0014063 16.0735 16.0735
0.00730999 0.00124486 14.5513 14.5513
0.00465462 0.00362013 43.7486 43.7486
0.00413116 0.00410878 49.8636 49.8636
0.00656182 0.00219309 25.0496 25.0496
0.00253747 0.00606794 70.5122 70.5122
0.0032021 0.00515981 61.7053 61.7053
0.00184336 0.00701997 79.2014 79.2014
0.0072805 0.0015624 17.6682 17.6682
0.00204422 0.00676703 76.799 76.799
0.000234986 0.00242614 91.1685 91.1685
0.00241009 0.00625138 72.1737 72.1737
